Date,DP,EP,MKT,SMB,HML,TB,DEF,IP,INF,RV,STR,RV_q,RV_a,RV1,RV2
1951-08-31,0.8830963665086887,0.7392226148409893,0.39857651245551584,-0.0565352697095437,-0.10181086519114702,0.09883364027010437,0.09803921568627473,-0.009507529987327068,-0.001929756850636899,-0.7096163912167175,-0.04020752269779515,-0.7345187801991431,-0.7796334107726355,-0.5831748012077123,-0.6152479157972601
1951-09-30,0.8467614533965244,0.6982332155477031,0.21708185053380769,-0.010892116182572686,-0.040643863179074535,0.09944751381215469,0.09803921568627473,0.006403161114483247,0.006573859242072766,-0.8203318721448157,0.02788586251621261,-0.7695175152000165,-0.7864302871975676,-0.7096163912167175,-0.5831748012077123
1951-10-31,0.8278041074249604,0.6946996466431096,0.05287239450940495,-0.11929460580912865,-0.07283702213279686,0.09392265193370167,0.0947712418300655,-0.0015906053761279848,0.0049942374183633564,-0.5735116124956241,0.1108949416342413,-0.8225170133685107,-0.8018660240943281,-0.8203318721448157,-0.7096163912167175
1951-11-30,0.8309636650868878,0.7095406360424027,0.210472801220132,-0.12448132780082999,-0.09617706237424561,0.09515039901780234,0.09150326797385643,0.00795977470994802,0.006116207951070374,-0.649470357170346,0.022697795071335847,-0.8200197719383708,-0.8031594056452902,-0.5735116124956241,-0.8203318721448157
1951-12-31,0.7756714060031594,0.6791519434628974,0.3507880020335534,-0.2251037344398341,-0.2193158953722335,0.10558624923265808,0.09150326797385643,0.006316358487129303,0.005699088145896702,-0.7564487604350529,0.04280155642023353,-0.8044763346161425,-0.8143415414721245,-0.649470357170346,-0.5735116124956241
1952-01-31,0.7472353870458135,0.651590106007067,0.2552109811896286,-0.13952282157676354,0.03340040241448694,0.09576427255985268,0.0947712418300655,0.010988626013032299,-0.000755572346052169,-0.7042444954815474,0.06679636835278835,-0.7879671306669003,-0.8347922061895368,-0.7564487604350529,-0.649470357170346
1952-02-29,0.7661927330173774,0.6607773851590105,0.048296898830706425,-0.06535269709543579,-0.14044265593561378,0.09392265193370167,0.09150326797385627,0.006214265088073878,-0.0015122873345935206,-0.6723706356705319,0.01945525291828787,-0.8217522073534071,-0.8456610931493719,-0.7042444954815474,-0.7564487604350529
1952-03-31,0.7661927330173774,0.6551236749116607,0.40721911540416866,-0.2629668049792532,0.0832997987927564,0.09699201964395336,0.07516339869281058,0.0030879432461288214,-0.0007572889057174681,-0.6894349303930798,-0.011024643320363237,-0.827670287392646,-0.8445988715470241,-0.6723706356705319,-0.7042444954815474
1952-04-30,0.7756714060031594,0.651590106007067,-0.07117437722419939,-0.0840248962655602,-0.09939637826961778,0.09576427255985268,0.08169934640522888,-0.00923531162024216,0.0026525198938991412,-0.6735456416300281,-0.027237354085603238,-0.8103520172274545,-0.8497277678355591,-0.6894349303930798,-0.6723706356705319
1952-05-31,0.7835703001579779,0.6459363957597172,0.34417895271987775,-0.15975103734439844,-0.08812877263581509,0.10190300798035605,0.07843137254901981,-0.009315622292809689,0.00037792894935750887,-0.721403744417626,0.05706874189364464,-0.8024185646188011,-0.8501535982942064,-0.6735456416300281,-0.6894349303930798
1952-06-30,0.7646129541864138,0.6212014134275617,0.37620742247076766,-0.1929460580912864,0.008450704225352101,0.10374462860650706,0.07843137254901981,-0.009403219130566631,0.002266717038156507,-0.7871331670518369,-0.0012970168612193023,-0.8150901075494101,-0.860328805552326,-0.721403744417626,-0.6735456416300281
1952-07-31,0.7377567140600316,0.6042402826855123,0.22775800711743743,-0.12863070539419086,-0.11951710261569426,0.11049723756906078,0.07516339869281058,-0.015824721640262607,0.005653976630229929,-0.777400492530074,0.021400778210116655,-0.8403380967489448,-0.8722090469501133,-0.7871331670518369,-0.721403744417626
